,user,tweet,location,description,friends_count,followers_count,statuses_count,created_at,retweet_count,hashtags
33,DeliciaMwanyika,@NisreenElsaim UN Secretary General Youth Advisor on Climate Change speaks on renewable energy in Sudan. “We need t… https://t.co/9imSDs3i7A,Tanzania ,🌊Climate Justice • Public Service | #HeForShe| Policy & Advocacy @cycnofficial @comsecyouth | @girluptanzania | @wiomsa |@unepmgcy | #CommonwealthSDG13Action,1537,690,1413,2016-10-16 09:53:56,11,[]
34,ondiekCynthia1,"Renewable energy technologies are affordable, reliable and accessible.. For once let us be sustainable.… https://t.co/koF1EOm03W","Ahero, Kenya","writer. @Globalpeacekeny Ambassador. @GIYD_org SDGs advocate .Alumni @milleniumfellowship. Volunteer. Founder @zerowasteI. 
 @ondiekcynthia1@gmail.com.",870,521,1916,2016-08-08 13:28:14,10,[]
35,spinnered_,"@ketercharles
@KeTreasury
@EnergyMinK
The Post Covid Recovery Budget needs to address the climate and Covid-19 cris… https://t.co/HSZ8iAZjXQ","Nairobi, Kenya",Upcoming Senior Accountant,994,431,4477,2018-09-26 14:40:32,10,[]
36,cecilesonie,The billions allocated to mining of coal need to be redirected to ensure off-grid communities have access to energy… https://t.co/3I6C1mWrFz,Nairobi  Kenya,God's love keeps me moving. Environmental and social justice activist. Community developer. Volunteer. Daughter. Lover. Open-minded. Ambivert.,566,658,1875,2016-01-13 07:49:06,4,[]
37,MukuhiMwaura,The billions allocated to mining of coal need to be redirected to ensure off-grid communities have access to energy… https://t.co/O39PSE1jhw,"Kiambu, Kenya","volunteer@greenpeaceafrica
volunteer @ greengeneration initiative 
a passionate environmental educator 
Finds peace in nature 😊",1565,1457,606,2020-02-23 15:33:31,6,[]
38,spinnered_,"@KeTreasury @ketercharles @EnergyMinK Invest in Renewable Energy 
We've huge renewable energy potential to power ru… https://t.co/wq65gMD6Yb","Nairobi, Kenya",Upcoming Senior Accountant,994,431,4477,2018-09-26 14:40:32,16,[]
39,MukuhiMwaura,"As Kenya is looking at building back better ,we must not place issues of climate crisis on the back burner.We need… https://t.co/cIyrQOQ3sC","Kiambu, Kenya","volunteer@greenpeaceafrica
volunteer @ greengeneration initiative 
a passionate environmental educator 
Finds peace in nature 😊",1565,1457,606,2020-02-23 15:33:31,17,[]
40,spinnered_,"Coal mining and burning causes respiratory challenges and destroys the environment.
@ketercharles @EnergyMinK… https://t.co/nNYy0WvFBm","Nairobi, Kenya",Upcoming Senior Accountant,994,431,4477,2018-09-26 14:40:32,7,[]
41,MutheuJoan1,The billions allocated to mining of coal need to be redirected to ensure off-grid communities have access to energy… https://t.co/TQ4MS3uf5C,Kenya,"A loving mum,hair dresser,A Community health volunteer,an Environmentalist,",284,337,1597,2020-06-02 21:16:38,21,[]
42,kamanumbugua,"#JustRecovery 
#deCOALonize
@ketercharles
@EnergyMinK
@KeTreasury
@wemanya_amos
@gp_kenyagroup
Renewable Energy Tec… https://t.co/7dc9XrKByT","Nairobi, Kenya","Green Peace  Africa NVDA Activist ,Environmetalist, Peer Educator, First Aider, Photographer, Mobilizer. kamanumbugua@gmail.com",3500,2263,1220,2017-12-10 13:36:26,13,"[{'text': 'JustRecovery', 'indices': [0, 13]}, {'text': 'deCOALonize', 'indices': [15, 27]}]"
43,SiyadAhmed95,@MutwolGerance @ketercharles @EnergyMinK @KeTreasury The billions allocated to mining of coal need to be redirected… https://t.co/ue5T6LWuZx,"Mandera, Kenya","Bsc.@uonbi
Environment. Climate change. Community development. Manchester United.
                 Head of finance @Mazingira009",903,800,3288,2015-09-30 08:09:28,5,[]
44,JaphethOrieny,@Greenpeaceafric @SiyadAhmed95 @EnergyMinK @ketercharles @gp_kenyagroup @MutwolGerance @victorhenu @AbukaAlfred… https://t.co/RR1SRDspR8,"Nairobi, Kenya","Millennium Fellow Class of 2020 | @Greenpeaceafric Volunteer |  Vice Director 2018/2019 @SDGsKu | Organizing Secretary 2018/2019 
@kunec250 | @manutd FC Fan.",2017,1893,19679,2016-08-15 06:47:05,10,[]
45,spinnered_,Floods have become frequent and droughts severe.  Kenyans are facing the impacts of the climate crisis.… https://t.co/1oGBg14Mzb,"Nairobi, Kenya",Upcoming Senior Accountant,994,431,4477,2018-09-26 14:40:32,14,[]
46,JaphethOrieny,The message is loud and clear: COAL KILLS INVEST IN RENEWABLE ENERGY!! #JustRecovery #deCOALonize 💪💪 https://t.co/Xv282txRL2,"Nairobi, Kenya","Millennium Fellow Class of 2020 | @Greenpeaceafric Volunteer |  Vice Director 2018/2019 @SDGsKu | Organizing Secretary 2018/2019 
@kunec250 | @manutd FC Fan.",2017,1893,19679,2016-08-15 06:47:05,20,"[{'text': 'JustRecovery', 'indices': [71, 84]}, {'text': 'deCOALonize', 'indices': [85, 97]}]"
47,victorhenu,The billions allocated to mining of coal need to be redirected to ensure off-grid communities have access to energy… https://t.co/jdMykfnWYC,"Nairobi, Kenya","Volunteer @gp_kenyagroup
| Environmental Activist 🌍 |
Email: henuvictor@gmail.com.| Global Ambassador @GCworldnews| Founder @YoungEnvironme1| Believer ⛪",1567,886,3671,2016-02-08 09:32:12,18,[]
48,victorhenu,A recovery that is driven by renewable energy sources will contribute to more equitable and inclusive communities b… https://t.co/jjOTNSP8RQ,"Nairobi, Kenya","Volunteer @gp_kenyagroup
| Environmental Activist 🌍 |
Email: henuvictor@gmail.com.| Global Ambassador @GCworldnews| Founder @YoungEnvironme1| Believer ⛪",1567,886,3671,2016-02-08 09:32:12,9,[]
49,victorhenu,"As Kenya looks at building back better, we must not place issues of the climate crisis on the back burner. We need… https://t.co/d78N29ucGl","Nairobi, Kenya","Volunteer @gp_kenyagroup
| Environmental Activist 🌍 |
Email: henuvictor@gmail.com.| Global Ambassador @GCworldnews| Founder @YoungEnvironme1| Believer ⛪",1567,886,3671,2016-02-08 09:32:12,9,[]
50,MutheuJoan1,it is important that the C.S of Energy and Petroleum reallocates the funds meant for coal exploration and mining to… https://t.co/rsLbCjUwJI,Kenya,"A loving mum,hair dresser,A Community health volunteer,an Environmentalist,",284,337,1597,2020-06-02 21:16:38,16,[]
51,SiyadAhmed95,We all know that climate change is real and we also have the remedies. Funny enough @EnergyMinK is adding fuel to t… https://t.co/va8QMpKRIE,"Mandera, Kenya","Bsc.@uonbi
Environment. Climate change. Community development. Manchester United.
                 Head of finance @Mazingira009",903,800,3288,2015-09-30 08:09:28,21,[]
52,victorhenu,Renewable energy  projects enable the expansion of  the economy to communities through improved energy accessibilit… https://t.co/0iCLW7BwHM,"Nairobi, Kenya","Volunteer @gp_kenyagroup
| Environmental Activist 🌍 |
Email: henuvictor@gmail.com.| Global Ambassador @GCworldnews| Founder @YoungEnvironme1| Believer ⛪",1567,886,3671,2016-02-08 09:32:12,15,[]
53,RahadiaSabwa,Kenya has a huge renewable energy potential to power rural livelihoods and help build resilience to climate crisis.… https://t.co/QAgqCQXZDY,"Nairobi, Kenya","♊Environmentalist/Natural Resource Assessor/Volunteer#plasticrevolution #Sustainability
Look deep into NATURE and then you will understand everything better..",997,658,1812,2012-07-31 21:27:56,0,[]
54,MutwolGerance,@EnergyMinK  We DEMAND re-allocation of funds from coal to renewable energy. Let's Build BACK BETTER!!… https://t.co/7Q5HSJ0SQg,"Nairobi, Kenya","Saved by Grace🙏|Environmental activist |Entrepreneur|
Philanthropist|
Volunteer @greenpeaceafric|
Team Leader @gp_kenyagroup|
Tweets = My Views",1954,2046,6899,2015-03-13 10:46:53,11,[]
55,ondiekCynthia1,"#deCOALonize Reallocate the funds meant for coal exploration and mining to renewable energy investment, to improve… https://t.co/sSha9zq0RD","Ahero, Kenya","writer. @Globalpeacekeny Ambassador. @GIYD_org SDGs advocate .Alumni @milleniumfellowship. Volunteer. Founder @zerowasteI. 
 @ondiekcynthia1@gmail.com.",870,521,1916,2016-08-08 13:28:14,16,"[{'text': 'deCOALonize', 'indices': [0, 12]}]"
56,ClintoneBill,"We Encourage  our Government  to GO Green!!
Renewable energy  projects enable the expansion of  the economy to comm… https://t.co/U10Av0CgE3","Nairobi, Kenya","-Environmental And social Justice Activist.
#SaveLakeVictoria Campaign Lead. 🌍💚

Conservationist||SDGs Champion ||Peer Counsellor||#Sustaunabilty",9331,10922,4196,2014-09-19 19:17:43,26,[]
57,MutheuJoan1,CS increase uptake and implementation of renewable energy generation capacity through radical and deliberate polici… https://t.co/AlDhQBSWXp,Kenya,"A loving mum,hair dresser,A Community health volunteer,an Environmentalist,",284,337,1597,2020-06-02 21:16:38,7,[]
58,IssaKilla97,The billions allocated to mining of coal need to be redirected to ensure off-grid communities have access to energy… https://t.co/a8d6lbCHnd,Nairobi KE,"Here to lament about my problems and climate change 🥲
ooh we possed to put a this on our bios too right😌?🇰🇪",980,1061,3988,2015-12-01 06:36:03,13,[]
59,MutwolGerance,"@ketercharles  Kenya has huge renewable energy potential to power the nation, why invest in dirty coal energy?? Hel… https://t.co/Ncc5nX0swP","Nairobi, Kenya","Saved by Grace🙏|Environmental activist |Entrepreneur|
Philanthropist|
Volunteer @greenpeaceafric|
Team Leader @gp_kenyagroup|
Tweets = My Views",1954,2046,6899,2015-03-13 10:46:53,13,[]
60,ClintoneBill,We Urge  Our  Government  That The billions allocated to mining of coal need to be redirected to ensure off-grid co… https://t.co/JwXlksjfwJ,"Nairobi, Kenya","-Environmental And social Justice Activist.
#SaveLakeVictoria Campaign Lead. 🌍💚

Conservationist||SDGs Champion ||Peer Counsellor||#Sustaunabilty",9331,10922,4196,2014-09-19 19:17:43,24,[]
61,ClintoneBill,"We Urge Our Government  to Invest in Renewable  Energy !!
Kenya has huge renewable energy potential to power rural… https://t.co/VyhPmSZkjd","Nairobi, Kenya","-Environmental And social Justice Activist.
#SaveLakeVictoria Campaign Lead. 🌍💚

Conservationist||SDGs Champion ||Peer Counsellor||#Sustaunabilty",9331,10922,4196,2014-09-19 19:17:43,34,[]
62,ClintoneBill,"Climate change has crippling effects on developing economies; we can’t afford to ignore it.
Allocation  of More Fun… https://t.co/ryXbHwCu6f","Nairobi, Kenya","-Environmental And social Justice Activist.
#SaveLakeVictoria Campaign Lead. 🌍💚

Conservationist||SDGs Champion ||Peer Counsellor||#Sustaunabilty",9331,10922,4196,2014-09-19 19:17:43,29,[]
63,ClintoneBill,"CS Keter, urgently reallocate funds in the budget meant for coal exploration to renewable energy projects. This wil… https://t.co/mDMRu4qRX3","Nairobi, Kenya","-Environmental And social Justice Activist.
#SaveLakeVictoria Campaign Lead. 🌍💚

Conservationist||SDGs Champion ||Peer Counsellor||#Sustaunabilty",9331,10922,4196,2014-09-19 19:17:43,22,[]
64,Peterbulimo,CS Keter urgently reallocate budget funds meant for coal exploration to renewable energy projects that will help Ke… https://t.co/PTMTCzyi6M,"Nairobi, Kenya",Think tank,159,117,243,2017-08-17 06:45:02,19,[]
65,Muhahami,"#WhileYouWereAwayTG

Geothermal Power Generation has increased to around 630Mw keeping Kenya on the right track in… https://t.co/h8wvhMfZ5R","Nairobi, Kenya",I live for Social Media  #MKenyaDaima!,3325,21492,157169,2011-02-19 09:51:50,5,"[{'text': 'WhileYouWereAwayTG', 'indices': [0, 19]}]"
66,Peterbulimo,"Renewable energy technologies are becoming affordable, reliable and accessible. They must be included in our post-c… https://t.co/7BcVndKTHw","Nairobi, Kenya",Think tank,159,117,243,2017-08-17 06:45:02,16,[]
67,Dornie12,The only thing that this PSG team can compete with favourably is renewable energy! https://t.co/dITXJG1SyM,"Kampala, Uganda","Humble
Football analyst 
Fun loving 
Guinness makes my day more fun
Pray whenever, and wherever.
Spread love  ❤🖤💙💚💗💜💟",4877,3376,12068,2019-06-11 12:19:18,0,[]
68,kelvz021,"@KenyaPower fourth day and still escalating. This is big failure in management, I think we better invest in renewab… https://t.co/1gIyLRjXjf","Shinyanga, Tanzania","The best brains are in operation, fear not God in control",1513,288,5117,2013-11-19 05:28:35,0,[]
69,abongo_,Watched Michael Moore's 'Planet of the humans' again just to remind myself that fossil fuel incumbents are the main… https://t.co/IdxNhUmuoM,Nairobi,"Ahh, Don't finish your statement

@QuietAffair Consigliere

静かな暴動",96,539,13423,2009-05-29 09:38:12,1,[]
70,douglasrasbash,@UgandaRoadFund Isn’t our hydro-electric energy already renewable?  But yes you are right of course. I’m more into… https://t.co/qY2qx6zAc6,"Kampala, Uganda",A changing mind in a changing world. Helping others above all.,379,1027,46396,2012-12-15 13:33:40,0,[]
71,Imvaho_Nshya,"Today, Amb. @ehategeka paid a courtesy visit to H.E. Dr Nawal Al-Hosany, Permanent Representative of the UAE to… https://t.co/kEj0y4RwfG",Kigali Rwanda,The Oldest Print Media/News Agency in Rwanda 🇷🇼. In the game since 1963 | Email: info@imvahonshya.rw,821,35014,27454,2014-12-19 17:08:16,1,[]
72,UNEP,"Sustainable energy presents an opportunity to transform lives &amp; economies while safeguarding the planet🌍

More than… https://t.co/R0vosJjnv1","Nairobi, Kenya",Official account of the United Nations Environment Programme. #ForNature,2963,1131834,32180,2009-05-06 09:34:32,106,[]
73,Double_00Pizzy,@noctextfootball @CHODA_tHecHeF Renewable energy,kampala,Mr So UG i don't hesitate to give it to u straight! texting game is weak. funnier in person. constantly quitting alcohol,517,657,4148,2012-12-14 16:06:59,0,[]
74,nuclear_better,Kenya produces 1564.32 MW renewable energy; hydropower accounting for 45.3% of the total installed capacity of 1817… https://t.co/5WyJd46oYS,"Nairobi, Kenya","Nuclear for Kenya. Kenya is short of  the spectacle for the amazing nuclear energy. For Kenya to feel the heat's power, Nuclear for GWe is the solution.",419,126,286,2020-04-30 18:08:47,1,[]
75,GggiUganda,@CentenaryBank will recruit renewable energy officers in the bank branches and train the officers to be the best ad… https://t.co/KpMoQdnNcO,"Kampala, Uganda","The Global Green Growth Institute envisions a climate resilient world achieved through strong, inclusive and environmentally sustainable economic growth.",1235,974,1056,2018-06-26 06:10:05,0,[]
76,UNDP_GCRED,"#Energy sector is the biggest contributor to #ClimateChange, hitting the world’s poorest &amp; most vulnerable the hard… https://t.co/RM2WLEpWxT","Nairobi, Kenya",UNDP's global centre focusing on resilient ecosystems & livelihoods for inclusive/sustainable development in drylands & other fragile ecosystems. RT≠endorsement,1391,2389,5074,2015-06-03 12:07:18,2,"[{'text': 'Energy', 'indices': [0, 7]}, {'text': 'ClimateChange', 'indices': [45, 59]}]"
77,KenGenKenya,"Hydroelectric energy is one of the most commonly used form of renewable energy in the world.

Today, KenGen has an… https://t.co/5CZhQ3VVGI",Kenya,"Kenya Electricity Generating Company PLC,#KenGen, is the leading #electric #energy producer in Kenya.",1472,46595,15831,2012-10-12 13:23:28,41,[]
78,GongKenya,"Interested in #sustainability issues? This insightful production by @dwnews on plastic tracking in Rwanda, saving K… https://t.co/iIom54krCd","Nairobi, Kenya","Gong builds, nurtures and protects reputations for businesses and organisations who want to communicate their positive impact.",668,270,1041,2016-10-31 14:00:48,0,"[{'text': 'sustainability', 'indices': [14, 29]}]"
79,deCOALonize,Our community partners face most of the security challenges associated with our work to RESIST coal &amp; push for JUST… https://t.co/Y6H82zHRuU,Kenya,Promoting a green and sustainable energy future for Kenya | Follow us & share the message. Opposition is critical! #deCOALonize https://t.co/4lfS6YhWZ2,486,5104,9936,2017-01-06 06:22:22,13,[]
80,BenMuok,AREG appoints CEO Renewable Energy Installer https://t.co/yi8oT4l0hx,"Nairobi, Kenya",Director Centre for Research Innovation and Technology Jaramogi Oginga Odinga University of Science and Technology,957,613,1605,2009-09-21 19:40:09,0,[]
81,MeayKipp,@AgueroProp @UTDTrey Oil club..the only competition they gave is renewable energy,"Nairobi, Kenya",Trust your instincts always✊,2347,1636,1335,2017-10-24 10:11:13,0,[]
82,Smwedin,@ClimatePowers @redmayne_robert @stratkotter @ArtistRomario @endelstamberg @KambojAnanya @RileyEcology… https://t.co/ZNHyiRf14C,"Kampala, Uganda","Graduate of BSc Agric Land Use and Management
Environment  and Climate change Activist, Circular Economy Enthusiast, Ecosystems Health Expert",129,12,51,2021-05-18 06:13:54,2,[]
83,BenMuok,New online training facility for installers Renewable Energy Installer https://t.co/NWsIu9Fwei,"Nairobi, Kenya",Director Centre for Research Innovation and Technology Jaramogi Oginga Odinga University of Science and Technology,957,613,1605,2009-09-21 19:40:09,0,[]
84,RajdeepChalla,"A man said, PSG are so good their only rivals are Renewable energy 😭",NAIROBI,"yeah, Arsenal and shit.
FPL addict, CSK and little bit of F1",504,110,984,2012-01-28 18:10:26,1,[]
85,rfrank_eloi,@Musekere1  the only rivals city has is renewable energy sources....zishize ku isi mwasenyuka😂😂 https://t.co/iHGak4H5BJ,Rwanda,BE HAPPY|| #chelsea proud supporter||#arsenal is trash||cr7 is the goat||my wall imma paint it how i want,1034,704,6269,2016-10-25 09:41:43,0,[]
86,JobeNdeyamie,"the steps needed to stop global warming could include:
Ending the use of coal,
Stopping deforestation,
Switching to… https://t.co/SH8FV3iwVq",Rwanda,"😋foodie
#Registered nurse
#nature conservationist
#student African leadership university
#climate change advocate
#Environmentalist
#Stop fossil fuels release",748,637,958,2020-07-28 12:58:24,0,[]
87,brianisabirye,"The IPCC 2021 Report is Humbling, to say the least! Governments, CSO and Development Partners have been tasked to s… https://t.co/1Uaau3DMEp",Kampala,"Commissioner-Renewable Energy at Ministry of Energy and Mineral Development, Uganda.",175,67,154,2011-06-08 13:34:42,0,[]
88,FamilyBankKenya,The future of the planet is dependent on how many people take the chance of switching to renewable energy. Let your… https://t.co/rUIUdgd7RP,Kenya,"Official Twitter page for Family Bank Ltd. We are available 24/7 to provide corporate updates, information on our products & services and customer support.",5054,28161,25135,2009-10-12 11:35:51,0,[]
89,Dornie12,"As things stand, Man Utd, Liverpool and Arsenal should forget about the league title if we still have Man City and… https://t.co/r8kOajpeLC","Kampala, Uganda","Humble
Football analyst 
Fun loving 
Guinness makes my day more fun
Pray whenever, and wherever.
Spread love  ❤🖤💙💚💗💜💟",4877,3376,12068,2019-06-11 12:19:18,0,[]
